Clave,AREA_M,AREA_KM
11_7_1_0137,381056.29437200000,0.38105600000
11_7_1_0141,340169.51316000000,0.34017000000
11_7_1_1402,57111.40374440000,0.05711140000
11_7_143_363A,1736.46425040000,0.00173646000
11_7_143_2970,5057.29646701000,0.00505730000
11_7_143_2985,28952.53894440000,0.02895250000
11_7_1_0156,533334.08049900000,0.53333400000
11_7_1_0175,319325.16896600000,0.31932500000
11_7_1_0211,463597.79359500000,0.46359800000
11_7_1_0705,197551.87854100000,0.19755200000
11_7_1_1099,313248.67319400000,0.31324900000
11_7_1_2487,1527.19475440000,0.00152719000
11_7_174_2218,23921.17592160000,0.02392120000
11_7_1_1031,437798.43809500000,0.43779800000
11_7_1_1421,359080.77408400000,0.35908100000
11_7_1_1900,25274.99643410000,0.02527500000
11_7_1_2538,810258.83840600000,0.81025900000
11_7_1_2720,26612.08629910000,0.02661210000
11_7_1_153A,810222.40171200000,0.81022200000
11_7_1_1525,762334.42303500000,0.76233400000
11_7_1_3517,78393.35433020000,0.07839340000
11_7_185_3150,8219.23352584000,0.00821923000
11_7_109_1864,83697.16408240000,0.08369720000
11_7_109_2148,2707.07905207000,0.00270708000
11_7_109_2788,25924.44129410000,0.02592440000
11_7_109_3095,39723.05844860000,0.03972310000
11_7_146_1332,175992.79649500000,0.17599300000
11_7_159_3470,4602.29438026000,0.00460229000
11_7_159_3485,1395.84151443000,0.00139584000
11_7_165_2862,7105.38702186000,0.00710539000
11_7_1_3220,44147.06405190000,0.04414710000
11_7_161_3131,12171.86642830000,0.01217190000
11_7_165_0048,493360.87572800000,0.49336100000
11_7_165_2114,32813.19365030000,0.03281320000
11_7_165_2383,45165.33083470000,0.04516530000
11_7_174_2824,4270.62319810000,0.00427062000
11_7_174_3038,35359.40282510000,0.03535940000
11_7_1_2468,428585.92019800000,0.42858600000
11_7_1_2754,120221.65190800000,0.12022200000
11_7_1_2928,40286.74372060000,0.04028670000
11_7_143_1794,14776.89687320000,0.01477690000
11_7_143_1347,18116.27701510000,0.01811630000
11_7_143_178A,64860.10201380000,0.06486010000
11_7_143_203A,88376.36408020000,0.08837640000
11_7_143_3451,84478.98596440000,0.08447900000
11_7_1_2025,14021.35761830000,0.01402140000
11_7_1_1281,611572.61005200000,0.61157300000
11_7_1_242A,166143.88607100000,0.16614400000
11_7_1_2504,1472.84310314000,0.00147284000
11_7_1_2519,307533.84403400000,0.30753400000
11_7_1_2523,7161.36614962000,0.00716137000
11_7_1_2792,10526.94391640000,0.01052690000
11_7_1_2805,6274.17539554000,0.00627418000
11_7_1_2913,82857.37024320000,0.08285740000
11_7_143_3644,3253.87169946000,0.00325387000
11_7_146_3659,4890.08826079000,0.00489009000
11_7_159_3678,7117.92017330000,0.00711792000
11_7_143_0902,388489.00301400000,0.38848900000
11_7_143_0917,744152.34135400000,0.74415200000
11_7_159_3697,1183.17417374000,0.00118317000
11_7_256_3748,4242.35381625000,0.00424235000
11_7_258_3767,7545.80928105000,0.00754581000
11_7_1_3536,37023.57740850000,0.03702360000
11_7_154_3466,20668.01465100000,0.02066800000
11_7_154_3108,41432.03083300000,0.04143200000
11_7_1_3822,183941.76156100000,0.18394200000
11_7_154_0870,465164.68374500000,0.46516500000
11_7_1_0809,592561.53377200000,0.59256200000
11_7_1_2684,66874.08556750000,0.06687410000
11_7_1_1667,177778.58155500000,0.17777900000
11_7_1_0762,964541.28865500000,0.96454100000
11_7_165_0387,672248.68782200000,0.67224900000
11_7_1_0550,718931.84098900000,0.71893200000
11_7_1_0654,217221.42882800000,0.21722100000
11_7_1_071A,1665272.72008000000,1.66527000000
11_7_1_0724,1795529.60569000000,1.79553000000
11_7_1_0813,571057.47595000000,0.57105700000
11_7_1_1135,998910.70834800000,0.99891100000
11_7_1_1737,564373.62385500000,0.56437400000
11_7_1_1741,698536.75813900000,0.69853700000
11_7_1_1756,259387.15929900000,0.25938700000
11_7_1_1949,14014.08177720000,0.01401410000
11_7_1_2260,41873.33428950000,0.04187330000
11_7_1_228A,16952.27341070000,0.01695230000
11_7_1_2307,83945.65559040000,0.08394570000
11_7_1_2580,98786.10151290000,0.09878610000
11_7_1_2627,143911.09714400000,0.14391100000
11_7_1_2699,60610.07283210000,0.06061010000
11_7_1_2932,93936.13119200000,0.09393610000
11_7_1_3377,225223.61970800000,0.22522400000
11_7_1_3447,74173.56334410000,0.07417360000
11_7_1_2896,47268.26212369990,0.04726830000
11_7_154_3663,3772.59743193000,0.00377260000
11_7_165_0832,458086.55386100000,0.45808700000
11_7_174_1629,842748.55937200000,0.84274900000
11_7_174_1830,56821.12590750000,0.05682110000
11_7_174_2222,26446.38596290000,0.02644640000
11_7_174_3057,27711.80044430000,0.02771180000
11_7_174_370A,5602.97597902000,0.00560298000
11_7_1_267A,52851.69446680000,0.05285170000
11_7_1_3273,23145.83575530000,0.02314580000
11_7_154_0885,325907.24808700000,0.32590700000
11_7_1_3061,6570.33395561000,0.00657033000
11_7_143_2839,93415.27573110000,0.09341530000
11_7_143_3625,3710.15276212000,0.00371015000
11_7_1_2716,52617.59867300000,0.05261760000
11_7_1_2472,53890.12404480000,0.05389010000
11_7_143_2951,211532.36958300000,0.21153200000
11_7_1_3540,23952.77851880000,0.02395280000
11_7_1_1192,197378.46105100000,0.19737800000
11_7_1_1455,115823.07765300000,0.11582300000
11_7_1_1703,410942.39204700000,0.41094200000
11_7_143_2082,10410.68252530000,0.01041070000
11_7_143_2311,14448.44006620000,0.01444840000
11_7_256_3752,1908.81524762000,0.00190882000
11_7_1_3080,26433.07736050000,0.02643310000
11_7_1_3358,16225.55541830000,0.01622560000
11_7_1_3396,30924.43369610000,0.03092440000
11_7_1_3606,13162.99758050000,0.01316300000
11_7_1_1671,944284.75132300000,0.94428500000
11_7_146_2843,16909.83582710000,0.01690980000
11_7_146_2044,26642.01926340000,0.02664200000
11_7_174_2237,14111.53095820000,0.01411150000
11_7_1_1648,105980.56691500000,0.10598100000
11_7_143_089A,433667.40596700000,0.43366700000
11_7_1_3339,206651.96154000000,0.20665200000
11_7_1_1968,177708.31486700000,0.17770800000
11_7_256_3269,83552.06862830000,0.08355210000
11_7_1_3593,95522.65844460000,0.09552270000
11_7_1_2881,284424.78508800000,0.28442500000
11_7_1_331A,34398.70850160000,0.03439870000
11_7_165_2858,19347.31881610000,0.01934730000
11_7_109_0601,453948.96552700000,0.45394900000
11_7_161_3127,13923.19605730000,0.01392320000
11_7_1_2576,45768.00204380000,0.04576800000
11_7_1_0758,623545.77385600000,0.62354600000
11_7_1_2595,61347.04998200000,0.06134700000
11_7_1_3428,67218.33022400000,0.06721830000
11_7_1_3818,70642.22726330000,0.07064220000
11_7_159_3682,7149.78386970000,0.00714978000
11_7_159_349A,41792.53172650000,0.04179250000
11_7_159_3201,655177.26599300000,0.65517700000
11_7_174_281A,114358.29752300000,0.11435800000
11_7_258_2557,574416.37442700000,0.57441600000
11_7_256_3199,729475.45817900000,0.72947500000
11_7_109_3610,49216.06126400000,0.04921610000
11_7_143_2966,70693.72117750000,0.07069370000
11_7_185_0936,300589.81619400000,0.30059000000
11_7_256_3733,5967.91845773000,0.00596792000
11_7_185_2006,32440.66639090000,0.03244070000
11_7_250_3184,293159.03009600000,0.29315900000
11_7_185_3432,15197.13843740000,0.01519710000
11_7_1_2773,172556.50317700000,0.17255700000
11_7_1_3790,75081.79043070000,0.07508180000
11_7_1_2491,14541.21494040000,0.01454120000
11_7_1_2294,62356.59255880000,0.06235660000
11_7_1_3292,12224.49607900000,0.01222450000
11_7_1_3305,47132.35083830000,0.04713240000
11_7_1_1385,30601.57368170000,0.03060160000
11_7_1_3288,466350.68849500000,0.46635100000
11_7_1_0796,569924.02611200000,0.56992400000
11_7_1_274A,1019879.05543000000,1.01988000000
11_7_1_0353,326516.12195100000,0.32651600000
11_7_1_2735,408651.85492100000,0.40865200000
11_7_1_317A,744472.25005100000,0.74447200000
11_7_1_3165,1038699.08907000000,1.03870000000
11_7_1_0391,157063.41575700000,0.15706300000
11_7_1_0851,318234.49381700000,0.31823500000
11_7_1_2434,367815.85275800000,0.36781600000
11_7_1_1898,235074.25289500000,0.23507400000
11_7_1_3413,71164.57011990000,0.07116460000
11_7_1_2631,143651.80824100000,0.14365200000
11_7_1_2947,87363.68128230000,0.08736370000
11_7_1_3254,19835.41339000000,0.01983540000
11_7_1_3409,15095.49104680000,0.01509550000
11_7_1_3837,210002.97969800000,0.21000300000
11_7_1_057A,498345.72296200000,0.49834600000
11_7_1_3521,25119.35433670000,0.02511940000
11_7_1_3555,34065.81606760000,0.03406580000
11_7_1_2769,603138.78766800000,0.60313900000
11_7_1_3235,193153.42236300000,0.19315300000
11_7_153_0584,267861.07035100000,0.26786100000
11_7_153_0669,193937.24291900000,0.19393700000
11_8_1_0308,5291.68273141000,0.00529168000
11_8_1_0365,29910.87485950000,0.02991090000
11_8_1_0242,45200.73603410000,0.04520070000
11_8_1_0257,23014.45694210000,0.02301450000
11_8_1_0134,274337.36223900000,0.27433700000
11_8_1_0261,137560.79452600000,0.13756100000
11_8_1_0295,18325.23733090000,0.01832520000
11_8_1_0331,35424.46787750000,0.03542450000
11_8_1_0280,33895.89190100000,0.03389590000
11_8_1_0312,10709.18651690000,0.01070920000
11_8_1_0327,41687.02754580000,0.04168700000
11_8_1_0238,10732.55870470000,0.01073260000
11_8_1_0401,156337.07865700000,0.15633700000
11_8_1_0187,192169.61191700000,0.19217000000
11_8_1_0204,70796.71449320000,0.07079670000
11_8_1_0416,557253.65504300000,0.55725400000
11_8_1_037A,15594.63798100000,0.01559460000
11_8_1_012A,770984.98107500000,0.77098500000
11_8_1_0219,422.23109030600,0.00042223100
11_8_1_0346,45866.08870000000,0.04586610000
11_8_1_0115,851485.06159800000,0.85148500000
11_8_1_0276,85150.02848240000,0.08515000000
11_8_1_0384,10892.79283790000,0.01089280000
11_8_1_0172,253059.55854700000,0.25306000000
11_8_1_0223,49919.10142470000,0.04991910000
11_8_1_0168,333027.35280200000,0.33302700000
11_8_1_0153,805296.75240100000,0.80529700000
11_8_1_0191,29457.67631430000,0.02945770000
11_8_1_0399,6803.94490014000,0.00680394000
11_8_1_0149,976907.91726000000,0.97690800000
11_8_1_0350,70964.87091920000,0.07096490000
11_8_1_005A,97055.35792770000,0.09705540000
11_9_1_0786,16666.51776660000,0.01666650000
11_9_25_0663,12219.08435220000,0.01221910000
11_9_25_0771,68100.46072510000,0.06810050000
11_9_25_0748,5947.49531144000,0.00594750000
11_9_1_0729,34538.47505330000,0.03453850000
11_9_1_0790,1416.04843026000,0.00141605000
11_9_10_0752,11090.67500480000,0.01109070000
11_9_10_0733,12416.14248830000,0.01241610000
11_9_25_0767,7486.82513282000,0.00748683000
11_9_1_0574,117615.45116400000,0.11761500000
11_9_1_0714,5361.88732078000,0.00536189000
11_9_10_0381,19688.51154060000,0.01968850000
11_9_10_0606,40229.04967630000,0.04022900000
11_9_10_070A,223168.51668200000,0.22316900000
11_9_25_0466,11398.42740810000,0.01139840000
11_9_25_0470,42519.15924370000,0.04251920000
11_9_25_0485,75871.23718070000,0.07587120000
11_9_25_0659,8117.76559770000,0.00811777000
11_9_25_0682,10284.71176150000,0.01028470000
11_9_1_0358,9172.16296288000,0.00917216000
11_9_1_0377,85075.97583400000,0.08507600000
11_9_10_017A,363843.13690300000,0.36384300000
11_9_10_0292,34341.42161730000,0.03434140000
11_9_25_0339,13880.88937190000,0.01388090000
11_9_25_049A,90407.26621070000,0.09040730000
11_9_25_0644,6807.26934098000,0.00680727000
11_9_1_0409,77615.93626920000,0.07761590000
11_9_1_0697,7592.35965619000,0.00759236000
11_9_10_0396,1494.74744857000,0.00149475000
11_9_10_0428,8492.64782175000,0.00849265000
11_9_1_031A,18215.18021990000,0.01821520000
11_9_10_0146,816885.51306500000,0.81688600000
11_9_1_0610,16564.29365640000,0.01656430000
11_9_1_0288,30071.11570010000,0.03007110000
11_9_1_0362,13576.54734830000,0.01357650000
11_9_10_0184,371610.75512800000,0.37161100000
11_9_10_0216,198213.53997600000,0.19821400000
11_9_10_0451,37904.72070150000,0.03790470000
11_9_1_0057,1205662.10715000000,1.20566000000
11_9_1_0061,3089331.70970000000,3.08933000000
11_9_1_024A,725650.13679400000,0.72565000000
11_9_1_0254,489638.50400900000,0.48963900000
11_9_1_0305,58948.60112780000,0.05894860000
11_9_1_0343,36726.86323600000,0.03672690000
11_9_1_0413,59755.99012200000,0.05975600000
11_9_1_0432,77809.59913570000,0.07780960000
11_9_1_0447,176692.39509000000,0.17669200000
11_9_1_0521,106947.38369000000,0.10694700000
11_9_1_0540,24044.39017440000,0.02404440000
11_9_1_0555,45583.21145290000,0.04558320000
11_9_1_056A,40975.64388500000,0.04097560000
11_9_10_0165,760289.48891300000,0.76028900000
11_9_10_0199,624342.21462000000,0.62434200000
11_9_10_0201,458606.25819300000,0.45860600000
11_9_10_0517,48037.33433160000,0.04803730000
11_9_10_0536,133142.41118400000,0.13314200000
11_9_10_0589,46900.67038280000,0.04690070000
11_9_10_0593,61805.38901630000,0.06180540000
11_9_10_063A,58819.60268740000,0.05881960000
11_9_10_0678,89003.96886410000,0.08900400000
11_9_25_0220,631282.61571900000,0.63128300000
11_9_25_0235,434533.58238900000,0.43453400000
11_9_1_0625,132731.18045800000,0.13273100000
11_9_1_0502,50727.27530300000,0.05072730000
11_10_1_0062,42196.55764700000,0.04219660000
11_10_1_0109,103419.25511800000,0.10341900000
11_10_1_0128,9432.52644121000,0.00943253000
11_10_1_0166,14224.39206420000,0.01422440000
11_10_1_0185,118799.53771000000,0.11880000000
11_10_1_0202,16664.47346450000,0.01666450000
11_10_1_0170,81979.65686560000,0.08197970000
11_10_1_0132,95124.84528500000,0.09512480000
11_10_1_0077,80578.64886190000,0.08057860000
11_10_1_0081,21757.92500850000,0.02175790000
11_10_1_0151,82015.55021370000,0.08201560000
11_10_1_0058,550449.22596000000,0.55044900000
11_10_1_0096,463847.22386700000,0.46384700000
11_10_1_0147,135933.89764800000,0.13593400000
11_10_1_019A,1549.42528507000,0.00154943000
11_10_1_0043,1076119.28961000000,1.07612000000
11_10_1_0113,312882.58398700000,0.31288300000
11_11_54_0765,4556.81120433000,0.00455681000
11_11_54_077A,2695.30463873000,0.00269530000
11_11_1_0731,493.40454975600,0.00049340500
11_11_6_0746,15225.68107330000,0.01522570000
11_11_1_0286,229522.01578000000,0.22952200000
11_11_1_0040,263091.66885600000,0.26309200000
11_11_1_0055,275788.78456400000,0.27578900000
11_11_1_0322,92736.74228710000,0.09273670000
11_11_1_0337,4227.93385138000,0.00422793000
11_11_1_0360,42736.02053630000,0.04273600000
11_11_1_0483,72738.29701860000,0.07273830000
11_11_1_0498,78659.77945240000,0.07865980000
11_11_1_0500,39068.45005360000,0.03906840000
11_11_1_0680,57399.64412260000,0.05739960000
11_11_1_0341,31838.71346580000,0.03183870000
11_11_1_0271,276847.27204000000,0.27684700000
11_11_6_0657,8929.78348787000,0.00892978000
11_11_1_0619,138636.64035700000,0.13863700000
11_11_1_0623,40048.52024380000,0.04004850000
11_11_1_0695,58374.65960630000,0.05837470000
11_11_1_0712,4828.24749588000,0.00482825000
11_11_1_0553,48872.24855730000,0.04887220000
11_11_1_0534,49319.10568050000,0.04931910000
11_11_1_0568,16065.30517770000,0.01606530000
11_11_1_0036,662796.14819400000,0.66279600000
11_11_1_0197,501561.95635000000,0.50156200000
11_11_1_0182,941766.71907300000,0.94176700000
11_11_1_0267,396031.41535100000,0.39603100000
11_11_1_0303,13850.38630710000,0.01385040000
11_11_1_0411,10775.52335440000,0.01077550000
11_11_1_0479,17334.06148400000,0.01733410000
11_11_1_0394,105243.35724400000,0.10524300000
11_11_1_0430,515408.54185900000,0.51540900000
11_11_1_045A,10746.50669480000,0.01074650000
11_11_1_0464,6598.76444337000,0.00659876000
11_11_1_0604,75541.86007730000,0.07554190000
11_11_1_0676,26501.94291560000,0.02650190000
11_11_1_020A,436126.17887400000,0.43612600000
11_11_1_0318,9612.19136849000,0.00961219000
11_11_1_0727,2587.71079176000,0.00258771000
11_11_1_0356,116221.50883400000,0.11622200000
11_11_1_0407,16212.41659250000,0.01621240000
11_11_6_0233,79378.06594870000,0.07937810000
11_11_54_038A,53091.54678360000,0.05309150000
11_11_1_006A,379100.88047600000,0.37910100000
11_11_1_0125,500887.86070900000,0.50088800000
11_11_1_013A,262269.06523300000,0.26226900000
11_11_6_0375,9091.94385091000,0.00909194000
11_11_6_0750,2810.63084755000,0.00281063000
11_11_6_0248,489502.79656300000,0.48950300000
11_11_6_0252,379656.17887600000,0.37965600000
11_11_54_0426,71218.98166610000,0.07121900000
11_11_1_0445,963866.84502900000,0.96386700000
11_11_1_0784,29284.78995250000,0.02928480000
11_11_1_0214,840992.68148200000,0.84099300000
11_11_1_0591,32790.69940010000,0.03279070000
11_11_1_0144,470240.94467700000,0.47024100000
11_11_1_0572,206317.23230900000,0.20631700000
11_11_6_0229,385093.11097200000,0.38509300000
11_11_54_052A,83126.95890810000,0.08312700000
11_11_54_0110,883952.22907400000,0.88395200000
11_11_1_0638,24686.21553750000,0.02468620000
11_11_1_0661,115590.68141700000,0.11559100000
11_11_1_0290,634145.82106400000,0.63414600000
11_11_1_0515,16126.58972420000,0.01612660000
11_11_1_0587,19365.66185020000,0.01936570000
11_11_1_0549,113394.03984200000,0.11339400000
11_12_1_0137,8756.15835137000,0.00875616000
11_12_1_032A,12114.80918870000,0.01211480000
11_12_1_0550,2478.45349354000,0.00247845000
11_12_1_0387,98652.59932040000,0.09865260000
11_12_1_0156,97820.77159880000,0.09782080000
11_12_1_0226,53260.81133560000,0.05326080000
11_12_1_0090,49892.92697170000,0.04989290000
11_12_1_0048,728514.69732000000,0.72851500000
11_12_1_0033,580429.32620400000,0.58042900000
11_12_1_0071,436660.25245100000,0.43666000000
11_12_1_0086,57567.29668660000,0.05756730000
11_12_1_0103,39548.38034600000,0.03954840000
11_12_1_0118,56384.73822070000,0.05638470000
11_12_1_0175,3832.04796787000,0.00383205000
11_12_1_0122,9334.39930531000,0.00933440000
11_12_1_018A,26068.19096050000,0.02606820000
11_12_1_0194,81898.54615750000,0.08189850000
11_12_1_0211,12725.46105910000,0.01272550000
11_12_1_0230,23517.86582110000,0.02351790000
11_12_1_0279,5485.76701287000,0.00548577000
11_12_1_0283,7498.34827091000,0.00749835000
11_12_1_0300,26654.89087140000,0.02665490000
11_12_1_0315,18397.82229230000,0.01839780000
11_12_1_0334,7692.69262673000,0.00769269000
11_12_1_0349,22411.03800220000,0.02241100000
11_12_1_0353,21561.88048990000,0.02156190000
11_12_1_0368,20507.81394570000,0.02050780000
11_12_1_0391,98639.69010790000,0.09863970000
11_12_1_0404,21997.38232040000,0.02199740000
11_12_1_0419,23432.87189300000,0.02343290000
11_12_1_0245,29420.04157920000,0.02942000000
11_12_1_0457,19192.70173830000,0.01919270000
11_12_1_0264,5205.09119894000,0.00520509000
11_12_1_0442,6645.67613609000,0.00664568000
11_12_1_025A,3721.80994782000,0.00372181000
11_12_1_0480,86409.37743340000,0.08640940000
11_12_1_0495,93589.40003850000,0.09358940000
11_12_1_0508,15708.44819840000,0.01570840000
11_12_1_0512,63069.97317330000,0.06307000000
11_12_1_0527,15250.13823720000,0.01525010000
11_12_1_0546,28842.49262550000,0.02884250000
11_12_1_0565,830.93520065900,0.00083093500
11_12_1_057A,147889.23964300000,0.14788900000
11_12_1_0584,153901.16802700000,0.15390100000
11_12_1_0423,40259.24159190000,0.04025920000
11_12_1_0461,6155.82322276000,0.00615582000
11_12_1_0476,6576.88766245000,0.00657689000
11_12_1_0531,5483.03837097000,0.00548304000
11_12_1_0141,21972.80299870000,0.02197280000
11_12_1_0372,1078.02107342000,0.00107802000
11_12_1_0207,5001.90271978000,0.00500190000
11_12_1_0067,1058135.99193000000,1.05814000000
11_12_1_0298,25428.87383190000,0.02542890000
11_13_1_0098,68265.78045440000,0.06826580000
11_13_1_0153,189856.04108000000,0.18985600000
11_13_1_0172,115990.26814700000,0.11599000000
11_13_1_005A,870994.65061200000,0.87099500000
11_13_1_0064,1252457.13590000000,1.25246000000
11_13_1_012A,86602.30948240000,0.08660230000
11_13_1_0187,4679.10142822000,0.00467910000
11_13_1_0191,35605.74245860000,0.03560570000
11_13_1_0204,3237.60572319000,0.00323761000
11_13_1_0219,8272.74621126000,0.00827275000
11_13_1_0223,9304.68804707000,0.00930469000
11_13_1_0261,25118.57931720000,0.02511860000
11_13_1_0276,170431.56277800000,0.17043200000
11_13_1_0280,17017.57650480000,0.01701760000
11_13_1_0295,159970.54007700000,0.15997100000
11_13_1_0308,2327.97186310000,0.00232797000
11_13_1_0312,13955.61852140000,0.01395560000
11_13_1_0327,12108.77679080000,0.01210880000
11_13_1_0100,29553.78428270000,0.02955380000
11_13_1_0115,11184.20592200000,0.01118420000
11_13_1_0079,22210.28295860000,0.02221030000
11_13_1_0134,24975.12676140000,0.02497510000
11_13_1_0242,6725.00613651000,0.00672501000
11_13_1_0168,9458.11023998000,0.00945811000
11_13_1_0083,17996.78523560000,0.01799680000
11_13_1_0257,99414.54272180000,0.09941450000
11_13_1_0149,12322.58228730000,0.01232260000
11_13_1_0238,7451.10929956000,0.00745111000
11_14_1_1407,20933.01410790000,0.02093300000
11_14_1_1356,2132.89475541000,0.00213289000
11_14_1_1394,25440.82368410000,0.02544080000
11_14_1_138A,6915.53829206000,0.00691554000
11_14_1_1375,11477.24758430000,0.01147720000
11_14_1_113A,10428.93663100000,0.01042890000
11_14_1_0521,18912.53794850000,0.01891250000
11_14_1_0540,5196.04815025000,0.00519605000
11_14_1_0555,7630.74311773000,0.00763074000
11_14_1_0589,18697.34685420000,0.01869730000
11_14_1_0610,23376.82486160000,0.02337680000
11_14_1_0625,7533.53112000000,0.00753353000
11_14_1_063A,30838.54134800000,0.03083850000
11_14_1_0644,18382.82207980000,0.01838280000
11_14_1_0678,2520.09090912000,0.00252009000
11_14_1_0697,16754.80703000000,0.01675480000
11_14_1_1197,5650.35426467000,0.00565035000
11_14_1_0818,2244.33980537000,0.00224434000
11_14_1_0856,131661.67957100000,0.13166200000
11_14_1_0875,9303.16559898000,0.00930317000
11_14_1_0894,2434.97108772000,0.00243497000
11_14_1_1163,8395.87557700000,0.00839588000
11_14_1_0095,482926.72362100000,0.48292700000
11_14_1_0447,141833.31482900000,0.14183300000
11_14_1_1337,11866.20247540000,0.01186620000
11_14_1_0714,39411.01042400000,0.03941100000
11_14_1_0752,4878.56175434000,0.00487856000
11_14_1_0771,16160.61271850000,0.01616060000
11_14_1_0786,65407.69916140000,0.06540770000
11_14_1_0930,1596.15406776000,0.00159615000
11_14_1_0945,9721.78973095000,0.00972179000
11_14_1_1002,6624.73419968000,0.00662473000
11_14_1_1017,8157.77238981000,0.00815777000
11_14_1_1074,2360.37022391000,0.00236037000
11_14_1_1271,1871.17532551000,0.00187118000
11_14_1_0841,11866.34812420000,0.01186630000
11_14_1_0108,451997.06110600000,0.45199700000
11_14_1_0080,562983.65006500000,0.56298400000
11_14_1_0273,362991.26144400000,0.36299100000
11_14_1_0396,90830.86922580000,0.09083090000
11_14_1_0767,14175.55457820000,0.01417560000
11_14_1_0837,33741.27440590000,0.03374130000
11_14_1_0907,142584.18214400000,0.14258400000
11_14_1_0979,25123.64852870000,0.02512360000
11_14_1_1040,38666.17852990000,0.03866620000
11_14_1_1248,41882.51253000000,0.04188250000
11_14_1_0339,822101.65882700000,0.82210200000
11_14_1_0470,47572.74931570000,0.04757280000
11_14_1_1303,891.47238787100,0.00089147200
11_14_1_1182,1808.59718722000,0.00180860000
11_14_1_0502,9647.21696129000,0.00964722000
11_14_1_0413,130653.61537900000,0.13065400000
11_14_1_1214,6638.18755436000,0.00663819000
11_14_1_0536,12526.82719920000,0.01252680000
11_14_1_0606,30394.19751060000,0.03039420000
11_14_1_0659,15772.41100940000,0.01577240000
11_14_1_0343,936698.57854700000,0.93669900000
11_14_1_1286,22441.24243170000,0.02244120000
11_14_1_0485,11935.79647050000,0.01193580000
11_14_1_049A,10507.20011510000,0.01050720000
11_14_1_0517,6873.80517336000,0.00687381000
11_14_1_0964,19990.85087610000,0.01999090000
11_14_1_1360,51808.62882860000,0.05180860000
11_14_1_1426,45117.48198680000,0.04511750000
11_14_1_0682,28904.24974260000,0.02890420000
11_14_1_1229,40089.55555040000,0.04008960000
11_14_1_070A,64411.83607340000,0.06441180000
11_14_1_0466,35629.11207380000,0.03562910000
11_14_1_0362,690948.77659000000,0.69094900000
11_14_1_120A,3154.40568316000,0.00315441000
11_14_1_1411,26797.04398110000,0.02679700000
11_14_1_1318,15194.87637230000,0.01519490000
11_14_1_0409,223848.49145500000,0.22384800000
11_14_1_1178,13977.95251610000,0.01397800000
11_14_1_0729,22049.94843930000,0.02204990000
11_14_1_0428,282477.44387300000,0.28247700000
11_14_1_0733,117356.06150800000,0.11735600000
11_14_1_0254,673299.59880100000,0.67330000000
11_14_1_0860,18303.81529630000,0.01830380000
11_14_1_1267,33671.45704100000,0.03367150000
11_14_1_1322,3427.79113772000,0.00342779000
11_14_1_0593,18967.40652280000,0.01896740000
11_14_1_0358,234978.30156300000,0.23497800000
11_14_1_0822,16030.62974220000,0.01603060000
11_14_1_0803,57158.18719880000,0.05715820000
11_14_1_0377,309208.82576900000,0.30920900000
11_14_1_0288,356555.98849100000,0.35655600000
11_14_1_1021,94312.63275550000,0.09431260000
11_14_1_0432,380134.26755100000,0.38013400000
11_14_1_0076,1542766.31723000000,1.54277000000
11_14_1_0381,703887.03489900000,0.70388700000
11_14_1_0983,33630.56985260000,0.03363060000
11_14_1_0305,464344.05051700000,0.46434400000
11_14_1_031A,425022.91237900000,0.42502300000
11_14_1_1110,143925.49322600000,0.14392500000
11_14_1_0451,30202.70045680000,0.03020270000
11_14_1_0324,551918.46618300000,0.55191800000
11_14_1_1252,12130.09461410000,0.01213010000
11_14_1_1430,16149.11009740000,0.01614910000
11_14_1_1290,9415.28173591000,0.00941528000
11_14_1_1106,35207.35206800000,0.03520740000
11_14_1_0790,59853.66362760000,0.05985370000
11_14_1_056A,35777.29811450000,0.03577730000
11_14_1_0926,7572.00168474000,0.00757200000
11_14_1_1144,87180.02020280000,0.08718000000
11_14_1_095A,18383.79841420000,0.01838380000
11_14_1_1233,181981.22665800000,0.18198100000
11_14_255_1445,394814.37104200000,0.39481400000
11_14_255_145A,382269.33709400000,0.38226900000
11_15_1_1669,4919.91620452000,0.00491992000
11_15_67_1724,516.61945433200,0.00051661900
11_15_67_171A,1053.01993726000,0.00105302000
11_15_102_1334,25465.79326460000,0.02546580000
11_15_115_1828,7552.11652983000,0.00755212000
11_15_91_1758,9069.36003816000,0.00906936000
11_15_1_1673,11349.03423360000,0.01134900000
11_15_1_1688,7486.25128714000,0.00748625000
11_15_1_1654,11854.00160300000,0.01185400000
11_15_111_1777,6251.09353947000,0.00625109000
11_15_111_1781,1464.92814454000,0.00146493000
11_15_126_1847,34007.80048240000,0.03400780000
11_15_67_1705,17259.05540410000,0.01725910000
11_15_67_1739,11798.90699790000,0.01179890000
11_15_67_1743,755.24739813000,0.00075524700
11_15_67_1692,10271.62043200000,0.01027160000
11_15_115_1809,4212.32221686000,0.00421232000
11_15_91_1762,4451.05976984000,0.00445106000
11_15_1_0389,430266.02186200000,0.43026600000
11_15_67_0478,275694.61153300000,0.27569500000
11_15_67_0891,148520.90239900000,0.14852100000
11_15_1_0317,19385.15706520000,0.01938520000
11_15_67_1086,48282.79391390000,0.04828280000
11_15_67_1194,257238.72800500000,0.25723900000
11_15_67_1103,3719.10245319000,0.00371910000
11_15_67_1137,26001.32333560000,0.02600130000
11_15_67_1230,35537.70984650000,0.03553770000
11_15_91_164A,55803.88758800000,0.05580390000
11_15_67_1300,204762.82882800000,0.20476300000
